"release_date","region","issue","epiweek","lag","num_ili","num_patients","num_providers","num_age_0","num_age_1","num_age_2","num_age_3","num_age_4","num_age_5","wili","ili"
2013-12-31,"hhs1",2013-12-22,2008-12-14,262,218,27793,121,52,77,55,NA,NA,34,0.886262786666402,0.784370165149498
2013-12-31,"hhs1",2013-12-22,2008-12-21,261,201,19676,120,57,67,52,NA,NA,25,1.0009552892193,1.02154909534458
2013-12-31,"hhs1",2013-12-22,2008-12-28,260,196,21854,116,58,53,53,NA,NA,32,1.05426294170949,0.896860986547085
2013-12-31,"hhs1",2013-12-22,2009-01-04,259,216,29563,116,44,79,56,NA,NA,37,0.628376227090082,0.730643033521632
2013-12-31,"hhs1",2013-12-22,2009-01-11,258,268,30474,116,59,100,84,NA,NA,25,0.791178752610227,0.879438209621317
2013-12-31,"hhs1",2013-12-22,2009-01-18,257,342,30172,117,77,129,107,NA,NA,29,1.33087785225248,1.13350125944584
2013-12-31,"hhs1",2013-12-22,2009-01-25,256,489,34150,119,91,250,133,NA,NA,15,1.55860622682725,1.43191800878477
2013-12-31,"hhs1",2013-12-22,2009-02-01,255,1066,37156,121,142,511,381,NA,NA,32,3.55855786800027,2.86898482075573
2013-12-31,"hhs1",2013-12-22,2009-02-08,254,1293,37939,121,132,825,310,NA,NA,26,3.89099550410212,3.40810248029732
2013-12-31,"hhs1",2013-12-22,2009-02-15,253,1061,35373,123,111,648,258,NA,NA,44,3.01494220232588,2.99946286715857
2013-12-31,"hhs1",2013-12-22,2009-02-22,252,941,36112,122,130,434,336,NA,NA,41,2.74620641710106,2.60578201151972
2013-12-31,"hhs1",2013-12-22,2009-03-01,251,581,35305,119,77,301,166,NA,NA,37,1.69173571447809,1.64565925506302
2013-12-31,"hhs1",2013-12-22,2009-03-08,250,462,32472,118,72,240,117,NA,NA,33,1.44048177733395,1.42276422764228
2013-12-31,"hhs1",2013-12-22,2009-03-15,249,424,31565,120,76,211,102,NA,NA,35,1.46483585402513,1.34325993980675
2013-12-31,"hhs1",2013-12-22,2009-03-22,248,340,33671,114,70,159,84,NA,NA,27,0.971705687098049,1.00977101957174
2013-12-31,"hhs1",2013-12-22,2009-03-29,247,296,34884,116,56,143,76,NA,NA,21,0.853484747603346,0.848526545120972
2013-12-31,"hhs1",2013-12-22,2009-04-05,246,210,31872,112,44,102,57,NA,NA,7,0.685797167134837,0.658885542168675
2013-12-31,"hhs1",2013-12-22,2009-04-12,245,117,30655,109,26,59,24,NA,NA,8,0.376907999029103,0.381666938509215
2013-12-31,"hhs1",2013-12-22,2009-04-19,244,133,28117,106,26,74,27,NA,NA,6,0.54719791303708,0.473023437777857
2013-12-31,"hhs1",2013-12-22,2009-04-26,243,387,29271,103,65,152,156,NA,NA,14,1.46203757741818,1.32212770318746
2013-12-31,"hhs1",2013-12-22,2009-05-03,242,299,27578,97,43,136,105,NA,NA,15,1.09738107247962,1.08419754877076
2013-12-31,"hhs1",2013-12-22,2009-05-10,241,241,23227,93,40,119,74,NA,NA,8,1.22785717576359,1.0375855685194
2013-12-31,"hhs1",2013-12-22,2009-05-17,240,143,19989,85,24,67,46,NA,NA,6,0.648152321664424,0.715393466406524
2013-12-31,"hhs1",2013-12-22,2009-05-24,239,170,17699,83,26,85,49,NA,NA,10,0.823620821489119,0.960506243290581
2013-12-31,"hhs1",2013-12-22,2009-05-31,238,310,20529,83,58,164,79,NA,NA,9,1.37513926785393,1.51005894101028
2013-12-31,"hhs1",2013-12-22,2009-06-07,237,278,19942,83,41,154,74,NA,NA,9,1.44932753274331,1.39404272389931
2013-12-31,"hhs1",2013-12-22,2009-06-14,236,256,19849,83,58,117,72,NA,NA,9,1.84760041683856,1.28973751826288
2013-12-31,"hhs1",2013-12-22,2009-06-21,235,150,18585,81,34,61,48,NA,NA,7,0.657668409055997,0.807102502017756
2013-12-31,"hhs1",2013-12-22,2009-06-28,234,150,16711,81,37,54,52,NA,NA,7,0.79286551079462,0.897612351145952
2013-12-31,"hhs1",2013-12-22,2009-07-05,233,123,18909,83,21,53,45,NA,NA,4,0.517830154386978,0.650483896557195
2013-12-31,"hhs1",2013-12-22,2009-07-12,232,93,19157,79,23,31,34,NA,NA,5,0.410306960644089,0.485462233126272
2013-12-31,"hhs1",2013-12-22,2009-07-19,231,82,19178,78,19,25,30,NA,NA,8,0.389721854840632,0.427573261028262
2013-12-31,"hhs1",2013-12-22,2009-07-26,230,71,18435,79,20,23,24,NA,NA,4,0.315146353701527,0.385136967724437
2013-12-31,"hhs1",2013-12-22,2009-08-02,229,59,16850,78,16,21,16,NA,NA,6,0.29390109510228,0.350148367952522
2013-12-31,"hhs1",2013-12-22,2009-08-09,228,44,16436,74,7,21,15,NA,NA,1,0.196452182912811,0.267705037722073
2013-12-31,"hhs1",2013-12-22,2009-08-16,227,75,16098,71,22,25,23,NA,NA,5,0.371015874400746,0.465896384644055
2013-12-31,"hhs1",2013-12-22,2009-08-23,226,102,19118,80,47,37,13,NA,NA,5,0.619181082220384,0.533528611779475
2013-12-31,"hhs1",2013-12-22,2009-08-30,225,144,20699,84,12,97,30,NA,NA,5,0.784916056812538,0.695685781921832
2013-12-31,"hhs1",2013-12-22,2009-09-06,224,174,19878,85,14,133,24,NA,NA,3,0.883804816186015,0.875339571385451
2013-12-31,"hhs1",2013-12-22,2009-09-13,223,350,25253,87,17,302,26,NA,NA,5,1.14757408245849,1.38597394368986
2013-12-31,"hhs1",2013-12-22,2009-09-20,222,486,27960,89,22,383,74,NA,NA,7,1.46459705264808,1.7381974248927
2013-12-31,"hhs1",2013-12-22,2009-09-27,221,447,27616,90,33,347,62,NA,NA,5,1.51308444364974,1.6186268829664
2013-12-31,"hhs1",2013-12-22,2009-10-04,220,665,40591,133,77,421,NA,111,36,20,1.6257040693448,1.63829420314848
2013-12-31,"hhs1",2013-12-22,2009-10-11,219,930,38368,145,146,574,NA,132,47,31,2.50680315612489,2.42389491242702
2013-12-31,"hhs1",2013-12-22,2009-10-18,218,1883,41669,146,169,1434,NA,194,56,30,4.46761422003981,4.51894693897142
2013-12-31,"hhs1",2013-12-22,2009-10-25,217,3222,45199,148,301,2581,NA,229,81,30,6.21050701821157,7.12847629372331
2013-12-31,"hhs1",2013-12-22,2009-11-01,216,4703,47875,152,524,3726,NA,313,99,41,9.6881200436163,9.82349869451697
2013-12-31,"hhs1",2013-12-22,2009-11-08,215,3365,44846,148,489,2366,NA,386,92,32,7.47055405687273,7.50345627257726
2013-12-31,"hhs1",2013-12-22,2009-11-15,214,2273,45824,155,397,1418,NA,291,108,59,4.90291073354828,4.96028282122905
2013-12-31,"hhs1",2013-12-22,2009-11-22,213,861,27742,151,192,420,NA,168,50,31,2.82780053421898,3.10359743349434
2013-12-31,"hhs1",2013-12-22,2009-11-29,212,775,39966,152,156,414,NA,126,57,22,1.96981869655883,1.93914827603463
2013-12-31,"hhs1",2013-12-22,2009-12-06,211,595,40778,155,123,330,NA,86,33,23,1.32414719111437,1.45912011378685
2013-12-31,"hhs1",2013-12-22,2009-12-13,210,434,36092,138,130,190,NA,69,26,19,1.10430830219631,1.20248254460822
2013-12-31,"hhs1",2013-12-22,2009-12-20,209,270,22963,139,105,103,NA,35,14,13,1.05806061762514,1.17580455515394
2013-12-31,"hhs1",2013-12-22,2009-12-27,208,267,23827,135,93,84,NA,45,24,21,1.12732981606892,1.12057749611785
2013-12-31,"hhs1",2013-12-22,2010-01-03,207,276,31688,138,83,101,NA,54,21,17,0.781851543996557,0.870992173693512
2013-12-31,"hhs1",2013-12-22,2010-01-10,206,235,33169,143,84,79,NA,39,19,14,0.632695585961501,0.708492869848352
2013-12-31,"hhs1",2013-12-22,2010-01-17,205,278,34664,146,110,108,NA,33,13,14,0.790783702207014,0.801984768059081
2013-12-31,"hhs1",2013-12-22,2010-01-24,204,302,37360,143,80,159,NA,34,18,11,0.783798864414654,0.808351177730193
2013-12-31,"hhs1",2013-12-22,2010-01-31,203,352,37486,142,102,193,NA,29,17,11,0.854759255767951,0.939017233100357
2013-12-31,"hhs1",2013-12-22,2010-02-07,202,327,35666,142,83,153,NA,44,30,17,0.800756828302453,0.916839567094712
2013-12-31,"hhs1",2013-12-22,2010-02-14,201,366,33173,140,87,171,NA,61,35,12,0.989387167468909,1.10330690621891
2013-12-31,"hhs1",2013-12-22,2010-02-21,200,288,35489,137,74,146,NA,41,11,16,0.81910555302019,0.811519062244639
2013-12-31,"hhs1",2013-12-22,2010-02-28,199,234,35276,138,64,110,NA,35,16,9,0.658078800681888,0.663340514797596
2013-12-31,"hhs1",2013-12-22,2010-03-07,198,228,33885,138,68,113,NA,26,8,13,0.76008623760335,0.67286409915892
2013-12-31,"hhs1",2013-12-22,2010-03-14,197,183,32655,135,53,81,NA,27,17,5,0.509446552025,0.560404225999081
2013-12-31,"hhs1",2013-12-22,2010-03-21,196,189,34808,136,54,87,NA,29,16,3,0.516423973844147,0.54297862560331
2013-12-31,"hhs1",2013-12-22,2010-03-28,195,191,33172,135,45,106,NA,21,11,8,0.573967915888988,0.575786808151453
2013-12-31,"hhs1",2013-12-22,2010-04-04,194,249,34370,129,54,111,NA,41,25,18,0.627147302227601,0.724469013674716
2013-12-31,"hhs1",2013-12-22,2010-04-11,193,170,34785,128,46,82,NA,20,17,5,0.480885886130161,0.488716400747449
2013-12-31,"hhs1",2013-12-22,2010-04-18,192,124,29528,120,37,62,NA,12,4,9,0.446048357068623,0.41994039555676
2013-12-31,"hhs1",2013-12-22,2010-04-25,191,120,31792,113,35,60,NA,11,9,5,0.403117751179232,0.377453447408153
2013-12-31,"hhs1",2013-12-22,2010-05-02,190,161,28945,102,40,79,NA,24,11,7,0.544570689443685,0.556227327690447
2013-12-31,"hhs1",2013-12-22,2010-05-09,189,107,26679,95,38,35,NA,16,12,6,0.381844940032214,0.401064507665205
2013-12-31,"hhs1",2013-12-22,2010-05-16,188,114,25431,91,39,47,NA,13,11,4,0.440723648885978,0.44827179426684
2013-12-31,"hhs1",2013-12-22,2010-05-23,187,122,24667,90,40,51,NA,16,4,11,0.498855362929491,0.494587910974176
2013-12-31,"hhs1",2013-12-22,2010-05-30,186,94,17702,79,29,41,NA,9,7,8,0.528898825609342,0.531013444808496
2013-12-31,"hhs1",2013-12-22,2010-06-06,185,102,21462,83,38,39,NA,15,4,6,0.44087937606723,0.475258596589321
2013-12-31,"hhs1",2013-12-22,2010-06-13,184,92,20081,79,34,40,NA,9,3,6,0.453755785911518,0.458144514715403
2013-12-31,"hhs1",2013-12-22,2010-06-20,183,91,20630,79,29,32,NA,12,10,8,0.434431812194491,0.441105186621425
2013-12-31,"hhs1",2013-12-22,2010-06-27,182,79,19866,79,30,31,NA,13,3,2,0.381214024843223,0.397664351152723
2013-12-31,"hhs1",2013-12-22,2010-07-04,181,84,17142,77,31,35,NA,10,3,5,0.446610913197843,0.490024501225061
2013-12-31,"hhs1",2013-12-22,2010-07-11,180,75,20827,77,19,33,NA,9,8,6,0.335783157120536,0.360109473279877
2013-12-31,"hhs1",2013-12-22,2010-07-18,179,89,20874,79,35,35,NA,10,5,4,0.389146721898565,0.426367730190668
2013-12-31,"hhs1",2013-12-22,2010-07-25,178,79,19862,79,23,35,NA,11,4,6,0.412654268431902,0.397744436612627
2013-12-31,"hhs1",2013-12-22,2010-08-01,177,78,18969,77,23,30,NA,11,12,2,0.356796464217753,0.41119721651115
2013-12-31,"hhs1",2013-12-22,2010-08-08,176,91,19587,77,28,32,NA,16,7,8,0.420547285788688,0.464593863276663
2013-12-31,"hhs1",2013-12-22,2010-08-15,175,71,19225,75,22,28,NA,9,6,6,0.324615183003329,0.369310793237971
2013-12-31,"hhs1",2013-12-22,2010-08-22,174,69,20129,77,18,27,NA,12,6,6,0.26672275485035,0.342789010879825
2013-12-31,"hhs1",2013-12-22,2010-08-29,173,57,20824,80,16,18,NA,9,9,5,0.240130688027999,0.273722627737226
2013-12-31,"hhs1",2013-12-22,2010-09-05,172,77,20239,82,9,40,NA,16,6,6,0.423525939390855,0.380453579722318
2013-12-31,"hhs1",2013-12-22,2010-09-12,171,101,24196,80,25,36,NA,20,10,10,0.404255999536257,0.417424367664077
2013-12-31,"hhs1",2013-12-22,2010-09-19,170,115,25201,79,22,59,NA,12,7,15,0.446417672242554,0.456331097972303
2013-12-31,"hhs1",2013-12-22,2010-09-26,169,97,25796,83,24,34,NA,23,6,10,0.357444738748708,0.376027291052876
2017-10-24,"hhs1",2017-10-01,2010-10-03,365,252,50877,150,91,97,NA,34,19,11,0.415796,0.495312
2017-10-24,"hhs1",2017-10-01,2010-10-10,364,307,47313,151,106,127,NA,45,15,14,0.58519,0.64887
2017-10-24,"hhs1",2017-10-01,2010-10-17,363,338,54188,160,98,151,NA,54,24,11,0.587396,0.623754
2017-10-24,"hhs1",2017-10-01,2010-10-24,362,345,56056,165,104,144,NA,50,25,22,0.572541,0.615456
2017-10-24,"hhs1",2017-10-01,2010-10-31,361,338,52485,163,103,152,NA,48,19,16,0.603793,0.643994
2017-10-24,"hhs1",2017-10-01,2010-11-07,360,302,50532,165,99,119,NA,49,26,9,0.556758,0.597641
2017-10-24,"hhs1",2017-10-01,2010-11-14,359,395,54900,164,107,176,NA,59,31,22,0.705164,0.71949
2017-10-24,"hhs1",2017-10-01,2010-11-21,358,321,37415,159,107,99,NA,58,28,29,0.820865,0.857945
2017-10-24,"hhs1",2017-10-01,2010-11-28,357,412,54690,166,125,174,NA,69,27,17,0.689018,0.753337
2017-10-24,"hhs1",2017-10-01,2010-12-05,356,423,53217,161,138,183,NA,53,30,19,0.760426,0.794859
2017-10-24,"hhs1",2017-10-01,2010-12-12,355,440,52867,168,158,165,NA,62,36,19,0.802437,0.832277
2017-10-24,"hhs1",2017-10-01,2010-12-19,354,405,38377,163,139,140,NA,61,39,26,1.01492,1.05532
2017-10-24,"hhs1",2017-10-01,2010-12-26,353,411,32970,166,157,117,NA,72,43,22,1.13074,1.24659
2017-10-24,"hhs1",2017-10-01,2011-01-02,352,508,51455,166,164,161,NA,108,43,32,0.959888,0.98727
2017-10-24,"hhs1",2017-10-01,2011-01-09,351,555,46187,169,216,174,NA,99,41,25,1.18688,1.20164
2017-10-24,"hhs1",2017-10-01,2011-01-16,350,568,46551,171,177,218,NA,98,46,29,1.20524,1.22017
2017-10-24,"hhs1",2017-10-01,2011-01-23,349,780,52393,161,244,322,NA,130,53,31,1.40872,1.48875
2017-10-24,"hhs1",2017-10-01,2011-01-30,348,929,48455,171,236,464,NA,157,39,33,1.87486,1.91724
2017-10-24,"hhs1",2017-10-01,2011-02-06,347,1198,57866,167,264,664,NA,173,66,31,1.99294,2.0703
2017-10-24,"hhs1",2017-10-01,2011-02-13,346,1339,55699,166,287,751,NA,197,68,36,2.31154,2.40399
2017-10-24,"hhs1",2017-10-01,2011-02-20,345,1252,50499,167,268,575,NA,262,116,31,2.32248,2.47926
2017-10-24,"hhs1",2017-10-01,2011-02-27,344,1035,55226,165,225,457,NA,199,103,51,1.75247,1.87412
2017-10-24,"hhs1",2017-10-01,2011-03-06,343,960,52955,156,245,450,NA,171,63,31,1.65827,1.81286
2017-10-24,"hhs1",2017-10-01,2011-03-13,342,756,51279,159,220,314,NA,138,48,36,1.36504,1.47429
2017-10-24,"hhs1",2017-10-01,2011-03-20,341,616,52786,155,183,289,NA,96,28,20,1.02294,1.16698
2017-10-24,"hhs1",2017-10-01,2011-03-27,340,683,56709,164,203,327,NA,75,47,31,1.11948,1.20439
2017-10-24,"hhs1",2017-10-01,2011-04-03,339,579,54867,145,172,286,NA,77,27,17,0.934313,1.05528
2017-10-24,"hhs1",2017-10-01,2011-04-10,338,499,51282,141,174,211,NA,61,32,21,0.834506,0.973051
2017-10-24,"hhs1",2017-10-01,2011-04-17,337,390,44064,150,146,136,NA,65,25,18,0.779753,0.885076
2017-10-24,"hhs1",2017-10-01,2011-04-24,336,368,47550,140,129,132,NA,47,37,23,0.675821,0.773922
2017-10-24,"hhs1",2017-10-01,2011-05-01,335,341,48145,134,145,106,NA,41,21,28,0.592222,0.708277
2017-10-24,"hhs1",2017-10-01,2011-05-08,334,286,46821,128,114,93,NA,30,23,26,0.515393,0.610837
2017-10-24,"hhs1",2017-10-01,2011-05-15,333,274,44813,122,126,95,NA,29,14,10,0.498389,0.61143
2017-10-24,"hhs1",2017-10-01,2011-05-22,332,294,40850,112,126,112,NA,29,12,15,0.555332,0.719706
2017-10-24,"hhs1",2017-10-01,2011-05-29,331,247,33960,104,113,83,NA,27,10,14,0.574262,0.727326
2017-10-24,"hhs1",2017-10-01,2011-06-05,330,294,43540,100,128,97,NA,35,20,14,0.505594,0.675241
2017-10-24,"hhs1",2017-10-01,2011-06-12,329,246,37285,98,107,95,NA,32,7,5,0.493534,0.659783
2017-10-24,"hhs1",2017-10-01,2011-06-19,328,214,35738,96,102,72,NA,14,12,14,0.461867,0.598802
2017-10-24,"hhs1",2017-10-01,2011-06-26,327,187,33741,93,83,66,NA,22,9,7,0.416608,0.554222
2017-10-24,"hhs1",2017-10-01,2011-07-03,326,183,29417,93,61,69,NA,28,15,10,0.46983,0.622089
2017-10-24,"hhs1",2017-10-01,2011-07-10,325,203,36432,96,85,77,NA,26,11,4,0.428519,0.557202
2017-10-24,"hhs1",2017-10-01,2011-07-17,324,207,36206,95,83,69,NA,28,15,12,0.437277,0.571728
2017-10-24,"hhs1",2017-10-01,2011-07-24,323,188,35367,92,66,88,NA,15,13,6,0.412251,0.531569
2017-10-24,"hhs1",2017-10-01,2011-07-31,322,183,37024,91,76,68,NA,19,13,7,0.378898,0.494274
2017-10-24,"hhs1",2017-10-01,2011-08-07,321,194,37485,92,72,74,NA,18,16,14,0.391519,0.51754
2017-10-24,"hhs1",2017-10-01,2011-08-14,320,189,36543,90,79,79,NA,20,8,3,0.43582,0.517199
2017-10-24,"hhs1",2017-10-01,2011-08-21,319,184,38022,91,68,62,NA,24,15,15,0.39558,0.48393
2017-10-24,"hhs1",2017-10-01,2011-08-28,318,182,35460,98,67,71,NA,26,9,9,0.411796,0.513254
2017-10-24,"hhs1",2017-10-01,2011-09-04,317,172,35434,96,54,77,NA,22,9,10,0.412723,0.485409
2017-10-24,"hhs1",2017-10-01,2011-09-11,316,214,43771,99,69,101,NA,25,13,6,0.441039,0.488908
2017-10-24,"hhs1",2017-10-01,2011-09-18,315,214,44068,98,70,91,NA,29,15,9,0.407422,0.485613
2017-10-24,"hhs1",2017-10-01,2011-09-25,314,273,45009,101,84,114,NA,39,22,14,0.507688,0.606545
2017-10-24,"hhs1",2017-10-01,2011-10-02,313,280,51819,150,83,127,NA,41,16,13,0.43974,0.540342
2017-10-24,"hhs1",2017-10-01,2011-10-09,312,401,50211,155,126,194,NA,49,18,14,0.689897,0.79863
2017-10-24,"hhs1",2017-10-01,2011-10-16,311,381,56237,159,119,192,NA,43,16,11,0.630234,0.67749
2017-10-24,"hhs1",2017-10-01,2011-10-23,310,432,56152,158,126,211,NA,53,27,15,0.676542,0.76934
2017-10-24,"hhs1",2017-10-01,2011-10-30,309,450,56050,157,124,217,NA,62,27,20,0.681778,0.802855
2017-10-24,"hhs1",2017-10-01,2011-11-06,308,471,58226,162,140,223,NA,64,32,12,0.722186,0.808917
2017-10-24,"hhs1",2017-10-01,2011-11-13,307,391,59692,159,132,187,NA,50,16,6,0.584198,0.655029
2017-10-24,"hhs1",2017-10-01,2011-11-20,306,335,38466,154,110,142,NA,52,20,11,0.671443,0.870899
2017-10-24,"hhs1",2017-10-01,2011-11-27,305,431,58157,157,118,200,NA,58,38,17,0.624269,0.741097
2017-10-24,"hhs1",2017-10-01,2011-12-04,304,377,52953,152,138,156,NA,38,28,17,0.628389,0.711952
2017-10-24,"hhs1",2017-10-01,2011-12-11,303,448,53518,158,176,177,NA,49,20,26,0.78979,0.837102
2017-10-24,"hhs1",2017-10-01,2011-12-18,302,448,45482,161,190,151,NA,55,30,22,0.86589,0.985005
2017-10-24,"hhs1",2017-10-01,2011-12-25,301,408,34829,151,169,128,NA,59,31,21,1.00526,1.17144
2017-10-24,"hhs1",2017-10-01,2012-01-01,300,419,43770,161,191,123,NA,57,26,22,0.910657,0.957277
2017-10-24,"hhs1",2017-10-01,2012-01-08,299,455,48944,158,199,135,NA,67,36,18,0.800414,0.929634
2017-10-24,"hhs1",2017-10-01,2012-01-15,298,433,47052,157,196,139,NA,68,18,12,0.838438,0.920258
2017-10-24,"hhs1",2017-10-01,2012-01-22,297,486,54105,155,234,156,NA,54,26,16,0.819739,0.898253
2017-10-24,"hhs1",2017-10-01,2012-01-29,296,468,54734,155,225,154,NA,40,34,15,0.771312,0.855044
2017-10-24,"hhs1",2017-10-01,2012-02-05,295,475,54491,157,207,180,NA,47,23,18,0.846266,0.871704
2017-10-24,"hhs1",2017-10-01,2012-02-12,294,480,55161,160,206,181,NA,52,28,13,0.902132,0.87018
2017-10-24,"hhs1",2017-10-01,2012-02-19,293,449,44971,150,191,165,NA,44,25,24,0.949344,0.998421
2017-10-24,"hhs1",2017-10-01,2012-02-26,292,417,50379,148,171,156,NA,49,22,19,0.803368,0.827726
2017-10-24,"hhs1",2017-10-01,2012-03-04,291,381,50982,153,129,151,NA,61,26,14,0.774284,0.747323
2017-10-24,"hhs1",2017-10-01,2012-03-11,290,406,45381,152,139,165,NA,53,27,22,0.858635,0.894648
2017-10-24,"hhs1",2017-10-01,2012-03-18,289,473,49465,149,164,196,NA,65,28,20,0.831097,0.956232
2017-10-24,"hhs1",2017-10-01,2012-03-25,288,358,51256,147,114,158,NA,46,19,21,0.621933,0.698455
2017-10-24,"hhs1",2017-10-01,2012-04-01,287,438,50024,148,128,202,NA,59,25,24,0.7515,0.87558
2017-10-24,"hhs1",2017-10-01,2012-04-08,286,456,49834,146,150,202,NA,56,29,19,0.857187,0.915038
2017-10-24,"hhs1",2017-10-01,2012-04-15,285,381,42559,139,109,167,NA,73,18,14,0.778564,0.895228
2017-10-24,"hhs1",2017-10-01,2012-04-22,284,322,47788,135,110,131,NA,39,23,19,0.57168,0.673809
2017-10-24,"hhs1",2017-10-01,2012-04-29,283,269,47124,136,91,109,NA,32,17,20,0.518703,0.570834
2017-10-24,"hhs1",2017-10-01,2012-05-06,282,301,44371,132,113,133,NA,32,11,12,0.608604,0.678371
2017-10-24,"hhs1",2017-10-01,2012-05-13,281,246,42559,120,96,100,NA,27,16,7,0.499494,0.578021
2017-10-24,"hhs1",2017-10-01,2012-05-20,280,253,41362,114,102,88,NA,25,17,21,0.580681,0.611673
2017-10-24,"hhs1",2017-10-01,2012-05-27,279,214,33662,115,99,70,NA,20,10,15,0.611205,0.635732
2017-10-24,"hhs1",2017-10-01,2012-06-03,278,206,39021,112,84,70,NA,29,13,10,0.44987,0.527921
2017-10-24,"hhs1",2017-10-01,2012-06-10,277,205,38282,104,87,63,NA,31,17,7,0.556763,0.5355
2017-10-24,"hhs1",2017-10-01,2012-06-17,276,216,38464,104,115,61,NA,21,10,9,0.511904,0.561564
2017-10-24,"hhs1",2017-10-01,2012-06-24,275,225,37130,101,111,67,NA,19,10,18,0.63164,0.605979
2017-10-24,"hhs1",2017-10-01,2012-07-01,274,185,29783,101,75,65,NA,25,10,10,0.600682,0.62116
2017-10-24,"hhs1",2017-10-01,2012-07-08,273,220,36725,100,96,79,NA,26,11,8,0.545703,0.599047
2017-10-24,"hhs1",2017-10-01,2012-07-15,272,203,35721,99,94,64,NA,19,14,12,0.529763,0.568293
2017-10-24,"hhs1",2017-10-01,2012-07-22,271,182,35187,96,64,79,NA,17,10,12,0.54242,0.517236
2017-10-24,"hhs1",2017-10-01,2012-07-29,270,182,34593,98,83,59,NA,24,7,9,0.423858,0.526118
2017-10-24,"hhs1",2017-10-01,2012-08-05,269,201,35339,100,79,71,NA,28,13,10,0.52453,0.568777
2017-10-24,"hhs1",2017-10-01,2012-08-12,268,191,35785,96,66,78,NA,22,11,14,0.477967,0.533743
2017-10-24,"hhs1",2017-10-01,2012-08-19,267,159,35539,96,66,56,NA,20,9,8,0.487765,0.447396
2017-10-24,"hhs1",2017-10-01,2012-08-26,266,182,39221,102,72,58,NA,28,17,7,0.435526,0.464037
2017-10-24,"hhs1",2017-10-01,2012-09-02,265,196,35498,103,79,68,NA,30,10,9,0.50659,0.552144
2017-10-24,"hhs1",2017-10-01,2012-09-09,264,233,42465,102,99,88,NA,20,14,12,0.49204,0.548687
2017-10-24,"hhs1",2017-10-01,2012-09-16,263,231,43900,103,91,94,NA,20,11,15,0.498207,0.526196
2017-10-24,"hhs1",2017-10-01,2012-09-23,262,236,43762,102,94,86,NA,29,16,11,0.522411,0.539281
2017-10-24,"hhs1",2017-10-01,2012-09-30,261,322,55084,159,100,133,NA,50,24,15,0.542445,0.584562
2017-10-24,"hhs1",2017-10-01,2012-10-07,260,295,48404,158,108,113,NA,30,29,15,0.56065,0.609454
2017-10-24,"hhs1",2017-10-01,2012-10-14,259,438,56270,162,158,162,NA,60,29,29,0.755333,0.77839
2017-10-24,"hhs1",2017-10-01,2012-10-21,258,334,55466,161,111,143,NA,48,20,12,0.575156,0.602171
2017-10-24,"hhs1",2017-10-01,2012-10-28,257,314,48350,160,109,125,NA,49,15,16,0.638644,0.649431
2017-10-24,"hhs1",2017-10-01,2012-11-04,256,337,55082,166,115,149,NA,44,20,9,0.630983,0.611815
2017-10-24,"hhs1",2017-10-01,2012-11-11,255,373,54355,166,129,150,NA,63,11,20,0.700343,0.686229
2017-10-24,"hhs1",2017-10-01,2012-11-18,254,325,37973,165,140,104,NA,47,17,17,0.845412,0.855871
2017-10-24,"hhs1",2017-10-01,2012-11-25,253,516,57023,169,168,219,NA,71,33,25,0.89633,0.904898
2017-10-24,"hhs1",2017-10-01,2012-12-02,252,734,56803,167,243,354,NA,77,32,28,1.24499,1.29219
2017-10-24,"hhs1",2017-10-01,2012-12-09,251,1071,57921,171,280,525,NA,154,71,41,1.69905,1.84907
2017-10-24,"hhs1",2017-10-01,2012-12-16,250,1485,53323,169,392,664,NA,236,112,81,2.62753,2.78491
2017-10-24,"hhs1",2017-10-01,2012-12-23,249,1380,33299,163,366,480,NA,267,151,116,3.9292,4.14427
2017-10-24,"hhs1",2017-10-01,2012-12-30,248,1344,43347,171,346,406,NA,293,175,124,3.21719,3.10056
2017-10-24,"hhs1",2017-10-01,2013-01-06,247,1682,54847,168,412,657,NA,322,168,123,3.28461,3.06671
2017-10-24,"hhs1",2017-10-01,2013-01-13,246,1541,54821,169,385,704,NA,243,121,88,3.02114,2.81097
2017-10-24,"hhs1",2017-10-01,2013-01-20,245,1283,52389,177,315,587,NA,204,100,77,2.50428,2.44899
2017-10-24,"hhs1",2017-10-01,2013-01-27,244,1191,54669,168,257,654,NA,163,64,53,2.21254,2.17857
2017-10-24,"hhs1",2017-10-01,2013-02-03,243,919,49090,169,253,461,NA,123,45,37,1.87401,1.87207
2017-10-24,"hhs1",2017-10-01,2013-02-10,242,801,50970,168,227,360,NA,124,57,33,1.5552,1.57151
2017-10-24,"hhs1",2017-10-01,2013-02-17,241,657,46197,169,217,284,NA,84,37,35,1.50586,1.42217
2017-10-24,"hhs1",2017-10-01,2013-02-24,240,658,51304,165,203,290,NA,80,54,31,1.32621,1.28255
2017-10-24,"hhs1",2017-10-01,2013-03-03,239,600,47846,165,206,266,NA,61,44,23,1.30083,1.25402
2017-10-24,"hhs1",2017-10-01,2013-03-10,238,594,49002,166,189,277,NA,72,35,21,1.18804,1.2122
2017-10-24,"hhs1",2017-10-01,2013-03-17,237,550,48302,163,168,264,NA,49,40,29,1.19612,1.13867
2017-10-24,"hhs1",2017-10-01,2013-03-24,236,616,49994,160,176,315,NA,75,26,24,1.18515,1.23215
2017-10-24,"hhs1",2017-10-01,2013-03-31,235,658,52091,156,192,329,NA,65,46,26,1.19767,1.26317
